screenName,id,text,created,favoriteCount,retweetCount
OrangeLineAlert,718042767897804800,#OrangeLine experiencing minor southbound delays due to medical emergency #mbta,2016-04-07T11:48:31Z,0,0
OrangeLineAlert,717705776886886400,#OrangeLine experiencing minor delays due to medical emergency at Malden Center station southbound. #mbta,2016-04-06T13:29:26Z,0,0
OrangeLineAlert,717701788183502849,#OrangeLine experiencing minor delays due to disabled train #mbta,2016-04-06T13:13:35Z,0,0
OrangeLineAlert,717679452193431552,#OrangeLine experiencing minor delays due to police action #mbta,2016-04-06T11:44:49Z,0,0
OrangeLineAlert,717355977025040384,#OrangeLine experiencing moderate southbound delays due to a disabled train at Assembly Station. #mbta,2016-04-05T14:19:27Z,0,0
OrangeLineAlert,717353373817782272,#OrangeLine experiencing minor southbound delays due to a disabled train at Assembly Station. #mbta,2016-04-05T14:09:06Z,0,0
OrangeLineAlert,717101506177208322,#OrangeLine experiencing moderate delays due to police action #mbta,2016-04-04T21:28:16Z,0,0
OrangeLineAlert,717010108253880321,#OrangeLine experiencing minor northbound delays due to a disabled train. #mbta,2016-04-04T15:25:05Z,0,0
OrangeLineAlert,716068795605979136,#OrangeLine experiencing minor delays due to medical emergency at Tufts Medical Center. #mbta,2016-04-02T01:04:39Z,0,0
OrangeLineAlert,715691491335741440,#OrangeLine experiencing moderate delays due to police action at Roxbury Crossing. #mbta,2016-04-01T00:05:23Z,0,0
OrangeLineAlert,715690063938588673,#OrangeLine experiencing minor delays due to police action at Roxbury Crossing. #mbta,2016-03-31T23:59:42Z,0,0
OrangeLineAlert,715191950681374722,#OrangeLine experiencing minor southbound delays from Downtown Crossing to Forest Hills due to a disabled train #mbta,2016-03-30T15:00:23Z,0,0
OrangeLineAlert,714568735445684224,#OrangeLine experiencing minor delays due to an earlier signal problem at Mass Ave #mbta,2016-03-28T21:43:57Z,0,0
OrangeLineAlert,714534643471527936,#OrangeLine experiencing minor delays due to an earlier medical emergency. #mbta,2016-03-28T19:28:29Z,0,0
OrangeLineAlert,714530371313016836,#OrangeLine experiencing moderate delays due to a medical emergency at Downtown Crossing. #mbta,2016-03-28T19:11:30Z,0,0
OrangeLineAlert,714518323061518340,#OrangeLine experiencing moderate delays due to an earlier disabled train at Haymarket #mbta,2016-03-28T18:23:37Z,0,0
OrangeLineAlert,713417467217969152,#OrangeLine experiencing minor northbound delays due to a disabled train at Roxbury Crossing Station. #mbta,2016-03-25T17:29:13Z,0,0
OrangeLineAlert,713411032069214208,Buses replacing #OrangeLine service between Oak Grove and Wellington Stations on May 21-22 from start to end of service. #mbta,2016-03-25T17:03:39Z,0,0
OrangeLineAlert,713353340210515968,"Buses replacing #OrangeLine between Oak Grove and Wellington Stations on Tue, May 17, and Wed, May 18, from about 8:45pm until closing",2016-03-25T13:14:24Z,0,0
OrangeLineAlert,713351618905956352,Buses replacing #OrangeLine service between Oak Grove and Sullivan Square Stations on May 14-15 from start to end of service. #mbta,2016-03-25T13:07:34Z,0,0
OrangeLineAlert,713350653926440963,Buses replacing #OrangeLine service between Sullivan Sq and North Station on April 30-May 1 as well as May 7-8 from start to end of service,2016-03-25T13:03:43Z,0,0
OrangeLineAlert,713085257788956672,#OrangeLine experiencing moderate northbound delays due to disabled train at Chinatown. #mbta,2016-03-24T19:29:08Z,0,0
OrangeLineAlert,712997916026085378,"Due to the Simon Company's Copley Place construction, Back Bay Stations Dartmouth St underpass will be closed Sun, Mar 6, through Dec 2016",2016-03-24T13:42:04Z,0,0
OrangeLineAlert,712635143702388736,"The Temple St headhouse at Downtown Crossing will be temporarily closed on Sat, Mar 26, from the start of service until 5 pm #mbta",2016-03-23T13:40:33Z,0,1
OrangeLineAlert,712412509630767104,#OrangeLine experiencing minor delays due to an earlier disabled train. #mbta,2016-03-22T22:55:52Z,0,0
OrangeLineAlert,712406590503124993,#OrangeLine experiencing moderate delays due to a disabled train at Downtown Crossing. #mbta,2016-03-22T22:32:21Z,0,0
OrangeLineAlert,711874127934701569,#OrangeLine experiencing minor southbound delays due to a disabled train at Chinatown #mbta,2016-03-21T11:16:32Z,0,0
OrangeLineAlert,711517915867181056,#OrangeLine experiencing minor northbound delays due to a disabled train at Mass Ave #mbta,2016-03-20T11:41:05Z,0,0
OrangeLineAlert,710899424428474368,#OrangeLine experiencing minor delays due to an earlier switch problem at Forest Hills #mbta,2016-03-18T18:43:25Z,0,0
OrangeLineAlert,710879692388233216,#OrangeLine experiencing moderate delays due to a switch problem at Forest Hills #mbta,2016-03-18T17:25:00Z,0,0
OrangeLineAlert,710876963460751360,#OrangeLine experiencing minor delays due to a switch problem at Forest Hills #mbta,2016-03-18T17:14:10Z,0,0
OrangeLineAlert,710819102726733824,#OrangeLine experiencing minor northbound delays due to signal problems at Forest Hills #mbta,2016-03-18T13:24:15Z,0,0
OrangeLineAlert,710804743459889153,#OrangeLine experiencing minor delays due to police action at Haymarket inbound #mbta,2016-03-18T12:27:11Z,0,0
OrangeLineAlert,710798994453209088,#OrangeLine experiencing moderate delays due to police action at Haymarket inbound #mbta,2016-03-18T12:04:20Z,0,0
OrangeLineAlert,709344472258244608,#OrangeLine experiencing minor delays due to an earlier disabled train at Chinatown Station. #mbta,2016-03-14T11:44:35Z,0,0
OrangeLineAlert,709339190555762688,#OrangeLine experiencing moderate delays due to an earlier disabled train at Chinatown Station. #mbta,2016-03-14T11:23:36Z,0,0
OrangeLineAlert,709333680737665024,#OrangeLine experiencing severe northbound delays due to a disabled train at Chinatown Station. #mbta,2016-03-14T11:01:42Z,0,0
OrangeLineAlert,709330153646718976,#OrangeLine experiencing moderate northbound delays due to a disabled train at Chinatown Station. #mbta,2016-03-14T10:47:42Z,0,0
OrangeLineAlert,709329440250187778,#OrangeLine experiencing minor northbound delays due to a disabled train at Chinatown Station. #mbta,2016-03-14T10:44:51Z,0,0
OrangeLineAlert,709149389655298048,#OrangeLine experiencing minor delays due to earlier police action #mbta,2016-03-13T22:49:24Z,0,0
OrangeLineAlert,709144770728370176,#OrangeLine experiencing minor delays due to police action at State Street #mbta,2016-03-13T22:31:03Z,0,0
OrangeLineAlert,708053862721167360,#OrangeLine experiencing moderate delays due to a disabled train at Sullivan. #mbta,2016-03-10T22:16:10Z,0,0
OrangeLineAlert,708050588525846528,#OrangeLine experiencing moderate delays due to a disabled train at State. #mbta,2016-03-10T22:03:09Z,0,0
OrangeLineAlert,707910502823895041,#OrangeLine experiencing minor northbound delays due to a disabled train at Stony Brook Station. #mbta,2016-03-10T12:46:30Z,0,0
