screenName,id,text,created,favoriteCount,retweetCount
highspeedalerts,632688025089277952,Mattapan Trolley experiencing severe delays due to a disabled train at Milton #mbta,2015-08-15T22:59:14Z,0,0
highspeedalerts,633727724746633216,Mattapan Trolley experiencing minor delays due to police action at Ashmont #mbta,2015-08-18T19:50:38Z,0,0
highspeedalerts,634754225625563136,Shuttle buses replacing Mattapan Trolley service from Ashmont to Mattapan Stations in both directions due to a wire problem near Ca... #mbta,2015-08-21T15:49:35Z,0,0
highspeedalerts,636196583068028928,Mattapan Trolley experiencing minor outbound delays due to a disabled train at Ashmont Station. #mbta,2015-08-25T15:21:00Z,0,0
highspeedalerts,638039716751933440,Mattapan trolley service is currently bypassing Butler station in both directions due to police action. #mbta,2015-08-30T17:24:57Z,0,0
highspeedalerts,641359472565227520,Mattapan Trolley experiencing minor delays due to a disabled train at Ashmont #mbta,2015-09-08T21:16:28Z,0,0
highspeedalerts,647924492656857088,Mattapan Trolley experiencing moderate delays due to a disabled train at Ashmont #mbta,2015-09-27T00:03:31Z,0,0
highspeedalerts,647926507994775552,Shuttle buses replacing Mattapan Trolley service between Ashmont and Mattapan Stations due to a disabled train #mbta,2015-09-27T00:11:32Z,0,0
highspeedalerts,648160473226022918,Mattapan Trolley experiencing moderate delays due to a disabled train. #mbta,2015-09-27T15:41:13Z,0,0
highspeedalerts,648980405962600448,Mattapan Trolley experiencing moderate delays due to a disabled train at Milton #mbta,2015-09-29T21:59:20Z,0,0
highspeedalerts,652152855420276738,Mattapan Trolley experiencing minor outbound delays due to a disabled train at Central Avenue Station. #mbta,2015-10-08T16:05:31Z,0,0
highspeedalerts,654245835123912704,Mattapan Trolley experiencing minor delays due to a disabled train at Central Ave. Station. #mbta,2015-10-14T10:42:17Z,0,0
highspeedalerts,654374943929561088,Mattapan Trolley experiencing moderate delays due to a disabled train at Central Ave #mbta,2015-10-14T19:15:18Z,0,0
highspeedalerts,659682434536054784,Mattapan Trolley experiencing minor delays due to disabled train #mbta,2015-10-29T10:45:23Z,0,0
highspeedalerts,662757891015901190,Mattapan Trolley experiencing moderate delays due to a disabled train. #mbta,2015-11-06T22:26:09Z,0,0
highspeedalerts,665175342806515713,Mattapan Trolley experiencing minor inbound delays due to disabled train #mbta,2015-11-13T14:32:14Z,0,0
highspeedalerts,666955655434084352,Mattapan Trolley experiencing minor inbound delays due to a disabled train at Milton Station. #mbta,2015-11-18T12:26:34Z,0,0
highspeedalerts,671008367549263872,Mattapan Trolley experiencing moderate delays due to a disabled train at Butler. #mbta,2015-11-29T16:50:36Z,0,0
highspeedalerts,671369716145983488,Mattapan Trolley experiencing minor delays due to a police action. #mbta,2015-11-30T16:46:28Z,0,0
highspeedalerts,676183161185898496,Mattapan Trolley experiencing moderate outbound delays due to a disabled train #mbta,2015-12-13T23:33:23Z,0,0
highspeedalerts,684812624782069762,Mattapan Trolley experiencing moderate delays due to a disabled train at Butler Station #mbta,2016-01-06T19:03:47Z,0,0
Red_Line_Alerts,526745507704868864,#RedLine (Ashmont branch) experiencing minor southbound delays due to disabled train #mbta,2014-10-27T14:41:30Z,0,0
highspeedalerts,685557574742228992,Mattapan Trolley experiencing moderate delays due to a disabled train at Ashmont #mbta,2016-01-08T20:23:57Z,0,0
Red_Line_Alerts,481175149262438401,#RedLine experiencing minor northbound delays due to a disabled train at Park Street #mbta,2014-06-23T20:41:10Z,0,0
highspeedalerts,691766572315217920,Mattapan Trolley experiencing moderate delays due to a disabled train at Central Ave #mbta,2016-01-25T23:36:17Z,0,0
Red_Line_Alerts,709770270819618816,"Special St Patrick's shuttles will be available to &amp; from S Station &amp; along Summer St &amp; E 1st St in South Boston 10:30am-6pm on Sun, Mar 20",2016-03-15T15:56:34Z,0,0
highspeedalerts,703337068466970624,Mattapan Trolley experiencing moderate delays due to a disabled train at Butler. #mbta,2016-02-26T21:53:19Z,0,0
highspeedalerts,707305581292478472,Mattapan Trolley experiencing minor delays due to a disabled train at Central Ave #mbta,2016-03-08T20:42:46Z,0,0
Red_Line_Alerts,694661859643932672,#RedLine experiencing moderate delays due to a disabled train at Quincy Center #mbta,2016-02-02T23:21:08Z,0,0
Red_Line_Alerts,684975370785951745,#RedLine experiencing minor delays due to medical emergency at Central #mbta,2016-01-07T05:50:29Z,0,0
