screenName,id,text,created,favoriteCount,retweetCount
BlueLineAlerts,704075738950017024,#BlueLine experiencing minor delays due to a track problem near Airport #mbta,2016-02-28T22:48:31Z,0,0
BlueLineAlerts,702806261545443328,#BlueLine experiencing minor delays due to signal problem #mbta,2016-02-25T10:44:04Z,0,0
BlueLineAlerts,702257802241249280,#BlueLine experiencing moderate delays due to a signal problem at Orient Heights #mbta,2016-02-23T22:24:42Z,0,0
BlueLineAlerts,701777210437459969,#BlueLine experiencing minor delays due to a signal problem near Orient Heights Station. #mbta,2016-02-22T14:35:00Z,0,0
BlueLineAlerts,701182313992949760,#BlueLine experiencing minor delays due to a medical emergency at Wonderland #mbta,2016-02-20T23:11:05Z,0,0
BlueLineAlerts,700829985632862208,#BlueLine experiencing moderate delays due to a signal problem at Wood Island. #mbta,2016-02-19T23:51:04Z,0,0
BlueLineAlerts,700762228211982340,#BlueLine experiencing moderate delays due to a signal problem at Wonderland. #mbta,2016-02-19T19:21:49Z,0,0
BlueLineAlerts,699797517404389376,State Street Station is temporarily closed due to police action #mbta,2016-02-17T03:28:24Z,0,0
BlueLineAlerts,699755102559694848,#BlueLine experiencing moderate delays due to police action at Wonderland Station #mbta,2016-02-17T00:39:51Z,0,0
BlueLineAlerts,699730074757685248,#BlueLine experiencing moderate delays due to a disabled train at Aquarium Station #mbta,2016-02-16T23:00:24Z,0,0
BlueLineAlerts,699041355222409216,Credit/debit card purchases at fare vending machines at Wonderland Station are currently unavailable. Cash only is accepted. #mbta,2016-02-15T01:23:41Z,0,0
BlueLineAlerts,698972342937112577,#BlueLine experiencing moderate delays due to a wire problem at Wonderland #mbta,2016-02-14T20:49:27Z,0,0
BlueLineAlerts,698916917369835521,Please board all #BlueLine trains on the Eastbound platform at Wonderland Station. #mbta,2016-02-14T17:09:13Z,0,0
BlueLineAlerts,698910535568515072,#BlueLine experiencing moderate delays due to a wire problem. #mbta,2016-02-14T16:43:51Z,0,0
BlueLineAlerts,698158124839149569,#BlueLine experiencing minor delays in both directions due to a signal problem at Maverick Station. #mbta,2016-02-12T14:54:02Z,0,0
BlueLineAlerts,696785819814780928,#BlueLine experiencing minor delays due to a signal problem at Wonderland. #mbta,2016-02-08T20:00:59Z,0,0
BlueLineAlerts,696195201480683520,#BlueLine experiencing moderate delays due to disabled train #mbta,2016-02-07T04:54:05Z,0,0
BlueLineAlerts,695699353885925377,#BlueLine experiencing moderate delays in both directions due to a disabled train at Maverick. #mbta,2016-02-05T20:03:46Z,0,0
BlueLineAlerts,694479725864054784,#BlueLine experiencing minor westbound delays due to a signal problem between Wonderland and Revere Beach Stations. #mbta,2016-02-02T11:17:24Z,0,0
BlueLineAlerts,694150357849657344,Bowdoin will be closed beginning at approximately 8:45 p.m. through the end of service on Feb 28-Mar 2. Please board and exit the B... #mbta,2016-02-01T13:28:36Z,0,0
BlueLineAlerts,691288739641974784,#BlueLine experiencing moderate delays between Wonderland and Orient Heights. #mbta,2016-01-24T15:57:33Z,0,0
BlueLineAlerts,691257788694159361,#BlueLine experiencing moderate delays due to a signal problem at Wonderland. #mbta,2016-01-24T13:54:34Z,0,0
BlueLineAlerts,690494829109891072,#BlueLine experiencing minor westbound delays due to a signal problem. #mbta,2016-01-22T11:22:50Z,0,0
BlueLineAlerts,690403237954981888,#BlueLine experiencing minor delays due to medical emergency at Wonderland #mbta,2016-01-22T05:18:53Z,0,0
BlueLineAlerts,689534372979064832,Shuttle buses replacing #BlueLine service between Airport and Bowdoin Stations due to police action #mbta,2016-01-19T19:46:20Z,0,0
BlueLineAlerts,689530425774047233,#BlueLine experiencing severe delays due to police action at Maverick #mbta,2016-01-19T19:30:39Z,0,0
BlueLineAlerts,689422800348549122,#BlueLine experiencing minor eastbound delays due to a disabled train at State Street Station. #mbta,2016-01-19T12:22:59Z,0,0
BlueLineAlerts,689409865177927680,#BlueLine experiencing minor westbound delays due to a signal problem between Beachmont and Suffolk Downs Stations. #mbta,2016-01-19T11:31:35Z,0,0
BlueLineAlerts,687980396018044928,All passengers will board and exit on the westbound platform at Bowdoin beginning at approximately 8:45 pm through the end of servi... #mbta,2016-01-15T12:51:23Z,0,0
BlueLineAlerts,687669319371730944,#BlueLine experiencing minor westbound delays due to a wire issue at Wonderland Station. #mbta,2016-01-14T16:15:16Z,0,0
